project_url,revision_hash,message,internal_quality,external_quality,sw_adaptive,project,label_internal_quality,label_external_quality,has_label
https://projects.eclipse.org/projects/mylyn.reviews,b492b73284ef5080274716132406b765d5e47ea0,"""322734: UI Rework
- review results drop down
- review summary drop down""",True,False,True,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,e1484ccac929d9662731d4f5e941ca6b49c20b70,"""322734: Force synchronization after submit
""",False,True,False,mylyn-reviews,False,True,True
https://projects.eclipse.org/projects/mylyn.reviews,6ecd0a21f1545357c3bd8e9b4a161f158c8d11eb,"""322734: review type identification fallback
""",True,True,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,5f232224c4de92467c4de6385590ec19e0568ba5,"""322734: Display just the last review result for a task
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,37a3414cd78d97ecbf2aa012579eda615054ba86,"""322734: Re-Added comment comment part
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,83ade7b96fd5866d48973460ff8a71efca685366,"""322734: Force synchronisation after submit
After submit the task editor still shows no attachment an thus no review section.
After synchronize the task the attachment and the review display correctly.
As a workaround force the synchronization of the task and re-open the editor.
""",False,True,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,fdca041d78e409a32454ea0afa94eacedfc30ef6,"""322734: display review task without result in summary table
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,2c653b7fb8844ba81fbfc55e9b76827e01969763,"""322734: Load review data from remote task
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,c0bae1256c20ddb0c76da865f2c0470fb0b1db1c,"""322734: Avoid exception",False,True,False,mylyn-reviews,False,True,True
https://projects.eclipse.org/projects/mylyn.reviews,4752b97832f0395dcb984872cdc40370043445dc,"""322734: Submit of changed reviews
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,e38e4ea7a76d42692453be0288d8cf101e13fd52,"""322734: Label for review rating and comment
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,13c851fc730cc900605f28582caeb12b8dcc89d9,"""322734: Open Review Compare in another editor
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,859f9b8494cb6c7fec7f9b803bc975e7fb3b8ab4,"""322734: Renamed part/section to review
""",False,False,True,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,8d62686d2a5e00f381a2b333b05c4fd70bf8ffb4,"""322734: changed labels",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,18f85bef4bf10e47cc314f71c302dd3b19f6797a,"""322734: File table spans whole width
""",False,False,True,mylyn-reviews,False,True,True
https://projects.eclipse.org/projects/mylyn.reviews,30209c4c9a736fd937ecc7df25b5fb1ce893ae6f,"""322734: Result types in section text
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,49afb44009133c40ece7c9d514364b9e779a8efe,"""Moved """"tbr"""" to subfolder
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,e9f46afa47e9b7c0d7aaf90568237d35a76e9535,"""Moved """"tbr"""" to subfolder and added folders for other projects
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,c7a5de087b31e9b4e11752818526b45ad3154915,"""331862: Move review parts back to seperate page

-Deleted old advisors
-Changed mylyn.tasks.ui dependency to 3.4
-Added old PageFactories and Pages
-Removed old unnecessary dependency
-Initial import of review dsl
-Cleanup reviews.core
-Removed old reviews model
-Removed old code
-Development",True,False,True,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,ad310d60e3e1d1c6ad6495af087dc19dc8ea02f2,"""Allow multiple attachments for review
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,deb17da4bbf1ddd29c88d7f0b39718c5c4473687,"""Hierarchical review scope

- scope table is now a tree.
- review section will be automatically collapsed if no scope is found.
- refined descriptions and types for scope items
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,c1dcdf131031ab6903abf399a710744bae53f239,"""Cleanup

-Renamed interface ReviewScopeItem
-Moved xtext setup to core
 -removed now unecessary dependencies in ui
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,fc1965d648bf40466b46770bad874de80c480dd4,"""Merge branch '331862_move_review_parts'
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,2ba191b5217e14fa96ee37e65bec1100b1ff14ce,"""Fixed task mapping of results
""",False,True,False,mylyn-reviews,False,True,True
https://projects.eclipse.org/projects/mylyn.reviews,1d094212644335939789becb2b8c36e471ce3e12,"""Updated DSL to cover updated scopes

-changed DSL
-adapted ReviewTaskMapper to add all additional items from changed scopes
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,8bba1e439e933b716ce64a8f029c3e84ed5a2d18,"""ReviewScope is optional
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,21cad21f6765e2af1b6faf3d1e716cb9860d433f,"""Removed stderr output
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,81aa854e7fc6cda7ff390112c436f3644181dc81,"""Enabled opening the corresponding task for a result node
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,ceb5861998de2e1a07a7279d3f1d26ecfb2c2dca,"""Simplified some column handling logic

-avoid repetition of column handling",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,a97d51e05efd366c7bfc4d52c12fa757c1495a56,"""332591: hide internal api for tbr ui
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,b3a51c94ab0a44a22874fc835c772a26abaaebd3,"""Merge branch 'master' of git://git.eclipse.org/gitroot/mylyn/org.eclipse.mylyn.reviews
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,b72e82bf7f499f2779b5c944fa19bd154e881537,"""Merge branch 'master' of git://git.eclipse.org/gitroot/mylyn/org.eclipse.mylyn.reviews
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,5bc30fcc6c587c5b4581fbcc772cb4625edf2d4c,"""Merge branch 'master' of git://git.eclipse.org/gitroot/mylyn/org.eclipse.mylyn.reviews
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,bbf0610c6b4e6989d975bfcfd9e1fec60e863b34,"""Merge branch 'master' of git://git.eclipse.org/gitroot/mylyn/org.eclipse.mylyn.reviews
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,9b3f4a6d22953f29e9e4f11bcfbc28a4c4145e62,"""Merge branch 'master' of git://git.eclipse.org/gitroot/mylyn/org.eclipse.mylyn.reviews
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,52d77a2cdf87324be66210b84084bfc19b96b892,"""Merge branch 'master' of git://git.eclipse.org/gitroot/mylyn/org.eclipse.mylyn.reviews
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,dde07c616e4a0e866a0d7f0bc3f63979fc571d08,"""Merge branch 'master' of git://git.eclipse.org/gitroot/mylyn/org.eclipse.mylyn.reviews
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,40c30c0430a3938a71d3d94df20255a8c9898218,"""Merge branch 'master' of git://git.eclipse.org/gitroot/mylyn/org.eclipse.mylyn.reviews
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,eb0a1bebaa1486ab4d2af4dccf40aea7f8f1d5dd,"""Merge branch 'master' of git://git.eclipse.org/gitroot/mylyn/org.eclipse.mylyn.reviews
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,c0d8a840624ff68457c5a9da38e39e19fefe9db1,"""Changeset based reviews

-Adapted dsl to review changesets
-Added extension to experimental versions changeset list on a seperate page
-Fixed error in dsl
-Fixed copyright headers
""",False,True,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,f376424150d1f80ead2e64e108ec3d0d246da553,"""Removed unused plugin.xml from tbr core
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,ff80712d74ae5da0a66db6098b22a028439146c2,"""Enhanced formatting of dsl
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,61c86d94ddb0ca3be328ea8e07120a595a597665,"""Minor cleanup

-Added correct version for version-tasks
-Fixed author name
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,5fe6054a3835b11a4432e3da770f779183de4291,"""Minor cleanup

-ignore warning about internal api
-minor reformatting
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,012a420f27f81934ce7d183f024bcbe0ba0edeb2,"""Changeset based reviews

-added scope item and review file implementations
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,35c49ea2db324c527a45be9a219cc05f2a718950,"""ANTLR based dsl implementation

removed existing xtext based dsl and replaced with antlr impl.
""",False,False,True,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,454302cf65c3c617149f28aee819549dd02f3680,"""Move versions-task bridge to reviews
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,f5cca8bce1fb55eab4ee72aab1654522f60a141d,"""Removed xtext dependency fragments
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,c0e6bbe105a34e9effb8674d5611a9ea9bb6f32e,"""Removed TBR site
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,872fb98aed24bbfc6a15e7d14f1e2da61487e589,"""Changed versions task bridge feature ids and name
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,45beae1dac0ee69bffc6c3d8029e2c11c9fecf09,"""Include TBR and Versions in build
""",True,False,False,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,e4c27097b8e3b8ba00b731ff4d134e4e4cb71d94,"""ANTLR Dsl Cleanup

Ignore recognition errors from lexer/parser
Prevented NPE
""",False,False,True,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,3e0502ea86cfb48d8fe1e1b117781491499b4e00,"""Fixed versions parent
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,7dab4986c80921d6d9ed7a93f7145c9592701678,"""Removed TBR from the build
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,64b71912f58781431f08455d51b07676f9bf122e,"""TBR: Fixed artifact ids in pom
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,1f6e2f3e113c8162aa40e6c8a09ac3917c6d3ecf,"""Removed feature for versions
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,ada6a264c633c80c1bf71b1767831dad2d88e7bf,"""Moved versions-task plugins to TBR
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,7ddaefd93623be193d76c9a9397e978330cc2ee1,"""334692 fix compile errors on Indigo and include TBR in headless build
""",False,True,False,mylyn-reviews,False,True,True
https://projects.eclipse.org/projects/mylyn.reviews,e23873e4201e5e64884df41c1eb9dfb5b08af103,"""339480 Set execution environment to java 1.5
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,06058e47d3b42f059340b6e3e4a1156c1fc76036,"""342870 TBR extension point für task changeset mapping

Initial implementation of the extension point and generic implementation.
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,74c7d6e7ed1ec3eb4e2f20f6790d9aedb8cd01d5,"""342871 Fix findbugs warnings

Fixed all findbugs warnings reported in last build
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,c08f138d97f6a699bfa345d849e70a13e1646d30,"""bug 376191: NPE when opening reviews page

fixed access of map entry

https://bugs.eclipse.org/bugs/show_bug.cgi?id=376191""",False,True,False,mylyn-reviews,False,True,True
https://projects.eclipse.org/projects/mylyn.reviews,4949b0b149c0847e67ae3395be23da4da4fd827c,"""bug 376192: Fixed error when creating a new review

use addItem method instead of getList().add

https://bugs.eclipse.org/bugs/show_bug.cgi?id=376192""",False,True,False,mylyn-reviews,False,True,True
https://projects.eclipse.org/projects/mylyn.reviews,9336aa98be352d2353a614009b615929ff4f9d77,"""Minor bugfixes",True,True,False,mylyn-reviews,False,True,True
https://projects.eclipse.org/projects/mylyn.reviews,130a91a2d393bc9a0128cc2fafa3e52c6528e005,"""bug 380843: index commit messages of changesets

Added an initial implementation of an index for the scm repositories.
The commit message",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,68302d9b31f48a7ae68109a651054bbd64546956,"""Refactoring

- splitted several classes in smaller parts to improve testability
- added some javadoc and tests

Change-Id: Ic403f614c1a6ebdc2c89994e22ae01becca10e62
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,1e7118488498b508c447c1abc5ded02d7c6f16d1,"""bug 380843: index commit messages of changesets

use iterator function to retrieve the changesets
added some more null checks

https://bugs.eclipse.org/bugs/show_bug.cgi?id=380843

Change-Id: I3484580c00372fd9276653e46ea8f552272af27f
""",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,10d01bb9da84d588f57a824ef9dc048562af2f7a,"""bug 386204: Allow users to include subtasks in changeset view

Refactored part and introduced a model",True,False,True,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,1eac0a7cdb214d084934cbe159af7a1803486f14,"""390767: Create context from changesets

added internal extension point for contributing actions to the
changesets list.
added a new plugin",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,d3ec4cab768b7062fa7625d623402f25f349028c,"""380843: index commit messages of changesets

Created custom filter for changesets",False,False,True,mylyn-reviews,False,False,True
https://projects.eclipse.org/projects/mylyn.reviews,3d53bdc3d320973bcb0ca67047a59e0e58cee0b3,"""cleanup warnings

* Fix build path issue
* Minor Cleanup for Action

Change-Id: I4e4bda10624e16d4f69545a953ae80d84939c1dd
""",True,False,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,bbac34179e1ce5b7a136b4b5ebc6101dfb3eb65d,"""Fix broken test

Change-Id: I15affe2d03ac77ff86e8f2ac01dde6539f6a64d9
""",False,True,False,mylyn-reviews,True,False,True
https://projects.eclipse.org/projects/mylyn.reviews,e643613f8cc3eb0f1e892c955027003a7d515061,"""fix tycho build errors

Running the test failed",False,True,False,mylyn-reviews,False,True,True
https://projects.eclipse.org/projects/mylyn.reviews,464fd741533548c6fec7393299185c293de0d862,"""392682: Show details for changesets

Use the ScmConnectorUi to open the correct view for the connector

Task-Url: https://bugs.eclipse.org/bugs/show_bug.cgi?id=392682
Change-Id: I98a778a7dc0edc1497194bc018536236f4f93382
""",False,False,True,mylyn-reviews,False,False,True
https://deltaspike.apache.org/,1ce6024ca013dfa5af574640a16732cf0b8f3459,"""DELTASPIKE-266 remove obsolete comments
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,b0caefee80a42d6737b3a255316487b668fab104,"""DELTASPIKE-278 add category to Message API
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,279d85bb562cc3dd2b20549d037f9ef44ffdbcff,"""DELTASPIKE-278 remove unecessary checks for Message return values

Why should we restrict the return value?
""",False,True,False,deltaspike,True,False,True
https://deltaspike.apache.org/,8e593fdf24a9af820af9cead5dc0630891905f76,"""DELTASPIKE-278 implement the category resolving and add tests
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,737771ba18bca7bdd3e8684f06f127b6f16f6e18,"""DELTASPIKE-277 add JsfMessage API
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,66fcfd7c5de57d6771ceb433c54458ae4ac021d3,"""DELTASPIKE-280 register resources under their full path
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,2999b9f3a88b78bd9acb43fee50ce20bd6583f0d,"""DELTASPIKE-274 fix remote container tests
""",False,True,False,deltaspike,True,False,True
https://deltaspike.apache.org/,de286e000716ec9057dfdaefeeda91d34be22d64,"""DELTASPIKE-277 add first API draft
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,1b151a09c325678754ca3b0683dcd37611212275,"""DELTASPIKE-277 first version of a JsfMessage implementation
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,a8a2815cdf14fbcc8854338bf98e344f7b4f149c,"""DELTASPIKE-266 refactor JSF test setup
""",False,True,False,deltaspike,True,False,True
https://deltaspike.apache.org/,48694d0bba7f6756c0b2396ca32d6aee1bfad2e4,"""DELTASPIKE-277 improve graphene setup
""",False,True,False,deltaspike,True,False,True
https://deltaspike.apache.org/,42fa86735cb89bdde76545946d154c045513c12b,"""DELTASPIKE-277 fix JsfMessageProducer
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,bfbc5024840ee4f60d52377b1192d8650451cb13,"""DELTASPIKE-277 add missing beans.xml
""",True,False,False,deltaspike,False,True,True
https://deltaspike.apache.org/,497c7441ad1370b383d3c00c614d32dec4ef1952,"""DELTASPIKE-277 fix JsfMessageProducer type detection
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,53b3787e247759a4711bd3ebe8968b830f27711a,"""DELTAPIKE-277 first warp test for JsfMessage
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,1bd79c9c07207723373bde7aa1031285057248ef,"""add tomee build leftovers to .gitignore
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,649a65fae047377bf52978ef47f3d50020f1c048,"""DELTASPIKE-277 create a proper unit test and remove unused imports
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,77e111dc3131b44bd7ef9edca5fd31dd2e27e67a,"""DELTASPIKE-277 fix missing license header
""",True,False,False,deltaspike,False,False,True
https://deltaspike.apache.org/,c2951e9c0fe94dbf2c000183a8721f6606a69ffc,"""upgrade Arquillian Drone to 1.1.0.CR3
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,c3364f21f8e1908fe19a910c1ebd27392f1afdb0,"""enable checkstyle reporting on the commandline

catched by Arne
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,37ebe0b3c428cd64734a3dd3eee4d94a3f715e26,"""DELTASPIKE-281 add LocaleResolver for JSF projects

if a ViewRoot is available",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,9682dce0f487902ea1bf607641c502dc77ed0506,"""DELTASPIKE-281 add unit test and fix some bugs in the locale mechanism
""",True,False,False,deltaspike,True,True,True
https://deltaspike.apache.org/,9f3095892e2f404db70063380a02f78e41271a7c,"""CDI-279 add a unit test for our JSF-2-CDI scope mapping
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,1bf160a0415dc5838b0eeee9ef92faf152c8c04c,"""upgrade to more recent weld-arquillian version
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,5df2cde8e95c496ed4c61bd1df5f3a0e12e7e6e9,"""move properties section to the top of the pom
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,44d520ccdb14fce22413efe7e76daa8b1c3d6442,"""upgrade tomee and openejb to released versions
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,80e3ad203c023306e35ba11a7353c5c1435d4b8a,"""get rid of empty if statement
""",False,True,False,deltaspike,True,False,True
https://deltaspike.apache.org/,75715abbd581de8e92e146c373964d75772df6d1,"""DELTASPIKE-80 fix concurrency/visibility issue
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,4600b51887de35647220ca47fa1a09042db2cb52,"""DELTASPIKE-286 Comparators should be Serializable
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,0338b71df28dc82f5bbb6aa777f51809549dffeb,"""DELTASPIKE-241 new weld-arquillian container fixes BDA issues
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,ac2f8f35e385c6962c99b5ea2ab57eab73694753,"""DELTASPIKE-289 add WindowContext API draft
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,426b094ec7683cd482b87ff7fe102a005ff1dac3,"""DELTASPIKE-278 use '_' as category separator

This got done to unify this with the default JSF '_detail'
handling. So we moved from '.' as separator to '_'
""",False,True,False,deltaspike,False,False,True
https://deltaspike.apache.org/,34c03c374dd3a5497a154fc311958915f0d63b78,"""DELTASPIKE-277 JsfMessage will now return the Message parameter directly

Previously we always did toString() internally. But that prevents
people from using the Message return value
""",False,True,False,deltaspike,False,False,True
https://deltaspike.apache.org/,4804e610fca59b7e81b9e7a31ab7441fd47465e0,"""DELTASPIKE-289 add WindowScoped and initial Context handling
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,c556f1fbabca3faedb55f3e05531d2ca9daa517a,"""DELTASPIKE-289 JavaDoc + make unit tests fit api packages
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,4916128227c75b9ead023d37ba86a2685aebf62c,"""DELTASPIKE-289 enable WindowContext via Extension
""",False,True,False,deltaspike,False,False,True
https://deltaspike.apache.org/,950225ed644937af40685339d143bd5da1c1e96d,"""DELTASPIKE-312 add JavaDoc warning for @Alternative scenarios
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,c2d25218b429e6041c3652025788701e795db22e,"""DELTASPIKE-312 remove GlobalAlternatives handling for OWB and fix tests
""",False,True,False,deltaspike,True,False,True
https://deltaspike.apache.org/,55e73275ec32b059968a12b20190262ce5db1209,"""upgrade owb.version to 1.1.7 which is the latest released version
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,32151ae7ab34f9df07340ad150b2920f128186e2,"""DELTASPIKE-312 introduce openejb.owb.version

This allows to fix the OWB version used for the cdictrl-openejb build using
-Dopenejb.owb.version=1.1.7
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,de9c73d84625565731b5b92f0534ca1a09b032df,"""DELTASPIKE-157 log Test Class for @Deployment
""",False,True,False,deltaspike,False,False,True
https://deltaspike.apache.org/,e4e85d3facf1633ea6a058d186dfbcf75f3e3a07,"""DELTASPIKE-315 provide common EntityManagerFactoryProducer
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,4f8fa5ff72b1ae2ef4a5c2e4be4f9c8f749da9bb,"""DELTASPIKE-315 add more JavaDoc
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,40aa7b628bdc0237603f2282430947a49e515862,"""DELTASPIKE-315 fix broken package move
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,be1fd862f67623f2d69a87445a777486f1c84e9e,"""DELTASPIKE-318 disable auto-scanning of bootstrap chain for OpenEJB starting
""",True,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,4a8ab4863510faef2cf81d887b63a80bce7b2830,"""upgrade copyright to 2013
""",True,False,False,deltaspike,False,False,True
https://deltaspike.apache.org/,ae8e604436ac52b99a5fbacfce93da1186445b2f,"""DELTASPIKE-318 remove workaround again.

This got properly fixed in OpenEJB.
See TOMEE-840 for more information
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,183a92087fbe62f57cda2450a1c603eeaa398776,"""DELTASPIKE-273 fix JavaDoc
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,f9fdb6db4945ccf20ce056399ccfa07a8d46e14b,"""DELTASPIKE-330 adjust scoping for Window infrastructure classes
""",False,True,False,deltaspike,False,False,True
https://deltaspike.apache.org/,4cfe0112b339e227fb89d55ea870eed39c009f9e,"""update javadoc
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,19cb8aa1cd8c12078dc462eb7769928837c2a966,"""DELTASPIKE-339 re-apply jndi name in exception

we need this info for detecting issues
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,34d6a1696206e011e698fd74c2b75bc968c9384d,"""DELTASPIKE-229 improve WindowContext handling
""",False,True,False,deltaspike,False,False,True
https://deltaspike.apache.org/,412fc078b9634cf659e11c63cb1a07c7eb385e40,"""DELTASPIKE-339 revert to gerhards version

Now I know why gerhard fixed it that way... ;)
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,9ef7a9c6df9d0e7398c838de6a284fb141a86cf4,"""DELTASPIKE-344 provide getContextualReference with a BeanManager param
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,32b5ef9df68ad121ed7bb3f790a36b074d103117,"""DELTASPIKE-289 controllable WindowContext
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,ac93bc54a2c1a7b17d3a0b57fc9a24ec9d334c78,"""DELTASPIKE-289 WindowContext cleanup
""",False,True,False,deltaspike,True,False,True
https://deltaspike.apache.org/,ff5df7d320c9819754586497eb36a07a2d384652,"""DELTASPIKE-289 implement ClientWindowConfig

This can be used to determine the window handling behaviour
for each request.
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,30661b0551940cf7e40b3db2dd3263b3d8b23c2a,"""DELTASPIKE-289 add postback handling for windowId
""",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,45770596d64be289e202339bbc02ebb22aed3758,"""DELTASPIKE-289 migrate windowhandler from CODI
""",False,False,True,deltaspike,True,False,True
https://deltaspike.apache.org/,aded57f8faa5c23934839ac6b44e1376ea99c07b,"""DELTASPIKE-289 windowId detection code with JavaScript and intermediate page

partly ported over from MyFaces CODI",False,False,True,deltaspike,False,False,True
https://deltaspike.apache.org/,6dacff805964cca70c4f8ce0a2c3e65c946fca9e,"""DELTASPIKE-289 exclude lifecycle execution if ClientWindow page gets rendered
""",False,True,False,deltaspike,False,False,True
https://deltaspike.apache.org/,bb85cacf9358f9ed289e72a416e78625fcab18a4,"""DELTASPIKE-289 fix WindowScoped context test on jbossas

I recently removed the <h:form> which did lead to a different
component Id for the outputValue. fixed now.
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,2b0f0fa30f2ed20965abbf0caf4b1e00d57b4f37,"""DELTASPIKE-348 prepare for more ClientWindow samples
""",True,False,False,deltaspike,True,False,True
https://deltaspike.apache.org/,cb8c0861e16bbab6ad11d1dc2b1820d054aa2fba,"""DELTASPIKE-356 fix @Dependent handling for MessageContext
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,b43b71208e28d02ec1f07b4761195d66ba4337e8,"""DELTASPIKE-354 prevent NPE when passing null to a @MessageBundle
""",False,True,False,deltaspike,False,True,True
https://deltaspike.apache.org/,709fdb7cd7fc20abd151b1a92a7c9021553e5924,"""DELTASPIKE-363 prevent NPE at shutdown
""",False,True,False,deltaspike,False,True,True
